text,label
can you tell me why i was charged to withdraw cash?,cash_withdrawal_charge
the app declined my top up. what did i do wrong?,top_up_reverted
what do you charge for an exchange fee?,exchange_charge
i got an cancellation error when i was topping up.,top_up_reverted
i want to make an online purchase but i don't want to use my credit card. can you tell me how a disposable virtual card works and where i can apply for one?,get_disposable_virtual_card
what does a transfer cost?,top_up_by_bank_transfer_charge
"i was trying to use contactless earlier, but it didn't work.",contactless_not_working
can i get a second card for free?,getting_spare_card
can i change my pin abroad?,change_pin
please verify my source of funds.,verify_source_of_funds
will i be charged a fee to top up using a debit or credit card?,top_up_by_card_charge
for toppingup is there a charge?,top_up_by_bank_transfer_charge
i just realized i made the wrong transaction yesterday. would you please make it correct?i need it by tomorrow please.,cancel_transfer
what is happening? i have tried to transfer money 5x already. is the system down? this shouldnt be happening as this is a basic transfer.,failed_transfer
how can i check on the status of my new card?,card_arrival
"my card payment has been declined, do you know why?",declined_card_payment
i seem to be having trouble with my google pay top. can you please help?,apple_pay_or_google_pay
my address is incorrect on my file.,edit_personal_details
is there a way i can see source of money?,verify_source_of_funds
i withdrew cash abroad and the exchange rate applied is wrong.,wrong_exchange_rate_for_cash_withdrawal
is there a fee to order a physical card?,order_physical_card
"card payment was declined, do you know why?",declined_card_payment
"i'd like to get a refund for something i bought, is that possible?",request_refund
i'm expecting a refund but it's no where to be seen,Refund_not_showing_up
please tell me which fiat currencies you support.,fiat_currency_support
my card is about to expired what will happen?,card_about_to_expire
why do you need all these details about my identity?,why_verify_identity
why was i charged extra on my last uk pound to russian ruble exchange?,card_payment_wrong_exchange_rate
why did the atm take my card and keep it?,card_swallowed
i paid with card and was charged a fee that shouldn't be there!,card_payment_fee_charged
i purchased something abroad and the incorrect exchange rate was applied.,card_payment_wrong_exchange_rate
why can't i complete my transfer?,failed_transfer
am i able to modify my account details?,edit_personal_details
"i am dissatisfied, i would like to close my account.",terminate_account
are there any hidden extra fees for currency exchanges?,exchange_charge
"where can i find out the fee structure for my account? i have been charged fees for some transactions, but not for other ones. i can't find a pattern in these fees.",card_payment_fee_charged
"i should only have one charge, but it shows two.",transaction_charged_twice
how do i authenticate my topup?,verify_top_up
why can't i see my top up?,topping_up_by_card
why haven't i seen the cash from the cheque i deposited yet?,balance_not_updated_after_cheque_or_cash_deposit
where do i top up my google pay?,apple_pay_or_google_pay
i need to know what flat currencies you support for holding and exchange.,fiat_currency_support
where do you mail physical cards?,order_physical_card
could i raise a dispute for a large payment that i found out was not done by me in my couple of last statements? i am aware its delayed now. please help me out.,direct_debit_payment_not_recognised
what should i do if i lost my phone?,lost_or_stolen_phone
i was removing a dollar amount from my account and now don't have access to my card.,card_swallowed
"there is a fee for a transfer, please explain that to me.",transfer_fee_charged
"someone stole my phone, what is my next step?",lost_or_stolen_phone
what happens if i deposit a cheque accidentally?,balance_not_updated_after_cheque_or_cash_deposit
where is my money that i transfered?!,balance_not_updated_after_bank_transfer
wheres my money receipt,transfer_not_received_by_recipient
why would the app revert my payment?,reverted_card_payment?
how do i verify my top up?,verify_top_up
a fee that shouldn't be there is there after using my card!,card_payment_fee_charged
"why wasn't it obvious that you charge for payments? if you put the fees in an easy to read format, this could have been avoided.",card_payment_fee_charged
please verify my topup card,verify_top_up
is it possible for a person who lives in the us to get a card?,country_support
i have yet to receive the cash i added to my account this morning.,balance_not_updated_after_cheque_or_cash_deposit
i couldnt get cash in an atm,declined_cash_withdrawal
i'd prefer mastercard.,visa_or_mastercard
my app says that i'm not verified.,unable_to_verify_identity
there is a charge i don't recognize.,card_payment_not_recognised
whats the max i can top up,top_up_limits
